topic_title,topic_url,post_author,post_body,thread_author
Free Access to Scientific Journals,http://genofond.org/viewtopic.php?f=9&sid=baddcd9e69a04c591ec006a6aa716f5f&start=25&t=6563,scream_tn,"<div class=""postbody"">National Institutes of Health - Library <br><br>The NIH Library is an open stacks biomedical research library whose collection and services are developed to support the programs of the National Institutes of Health and selected U.S. Department of Health and Human Services (HHS) agencies.<br><br>Ezproxy: <!-- m --><a class=""postlink"" href=""http://nih-library.nih.gov/patroninfo"">http://nih-library.nih.gov/patroninfo</a><!-- m --><br><br><br><div class=""codetitle""><b>Code:</b></div><div class=""codecontent"">    user： Smitha or Antony<br>    password:0011257511</div></div>",scream_tn
Free Access to Scientific Journals,http://genofond.org/viewtopic.php?f=9&sid=baddcd9e69a04c591ec006a6aa716f5f&start=25&t=6563,Cucumis,"<div class=""postbody""><div class=""quotetitle"">Bill_G wrote:</div><div class=""quotecontent"">bookwarrior <br>а ссылку можно?<br>я только это нашел<br><br><!-- m --><a class=""postlink"" href=""http://www.elsevier.com/wps/find/P11.cws_home/archivedjournals"">http://www.elsevier.com/wps/find/P11.cw ... edjournals</a><!-- m --></div><br>С помощью JournalDownloader зохавать не удалось.</div>",scream_tn
Free Access to Scientific Journals,http://genofond.org/viewtopic.php?f=9&sid=baddcd9e69a04c591ec006a6aa716f5f&start=25&t=6563,Bill_G,"<div class=""postbody"">Cucumis<br><br>в принципе это все sciencedirect,<br>который мы вот-вот зохаваем полностью</div>",scream_tn
Free Access to Scientific Journals,http://genofond.org/viewtopic.php?f=9&sid=baddcd9e69a04c591ec006a6aa716f5f&start=25&t=6563,bookwarrior,"<div class=""postbody"">да видимо кто-то и выгружает всё это, потом нам отдаёт... неясно.</div>",scream_tn
Free Access to Scientific Journals,http://genofond.org/viewtopic.php?f=9&sid=baddcd9e69a04c591ec006a6aa716f5f&start=25&t=6563,Cucumis,"<div class=""postbody""><div class=""quotetitle"">Bill_G wrote:</div><div class=""quotecontent"">Cucumis<br><br>в принципе это все sciencedirect,<br>который мы вот-вот зохаваем полностью</div><br>Что не может не радовать <img src=""./images/smilies/icon_e_smile.gif"" alt="":)"" title=""Smile""></div>",scream_tn
Free Access to Scientific Journals,http://genofond.org/viewtopic.php?f=9&sid=baddcd9e69a04c591ec006a6aa716f5f&start=25&t=6563,scream_tn,"<div class=""postbody"">The British Journal of Ophthalmology (BJO)<br><br><!-- m --><a class=""postlink"" href=""http://bjo.bmj.com/"">http://bjo.bmj.com/</a><!-- m --></div>",scream_tn
Free Access to Scientific Journals,http://genofond.org/viewtopic.php?f=9&sid=baddcd9e69a04c591ec006a6aa716f5f&start=25&t=6563,scream_tn,"<div class=""postbody"">Free academicjournals<br><br><!-- m --><a class=""postlink"" href=""http://www.academicjournals.org/journals.htm"">http://www.academicjournals.org/journals.htm</a><!-- m --><br><span style=""color: #0000FF""><span style=""font-weight: bold""> LIST OF JOURNALS</span></span><br><div style=""padding: 3px; background-color: #FFFFFF;""><div style=""border-bottom: 1px solid #CCCCCC;""><span onclick=""if (this.parentNode.parentNode.getElementsByTagName('div')[1].getElementsByTagName('div')[0].style.display!=''){this.parentNode.parentNode.getElementsByTagName('div')[1].getElementsByTagName('div')[0].style.display='';this.innerHTML='&lt;a href=\'#\' onClick=\'return false;\'&gt;hide&lt;/a&gt;';}else{this.parentNode.parentNode.getElementsByTagName('div')[1].getElementsByTagName('div')[0].style.display='none';this.innerHTML='&lt;a href=\'#\' onClick=\'return false;\'&gt;show&lt;/a&gt;';}""></span><a href=""#"" onclick=""return false;"">show</a></div><div class=""quotecontent""><div style=""display: none;""><span style=""color: #BF0080"">Medical Sciences</span><br>International Journal of Medicine and Medical Sciences<br>Journal of Medicinal Plant Research<br>African Journal of Pharmacy and Pharmacology<br>Journal of Dentistry and Oral Hygiene<br>International Journal of Nursing and Midwifery<br>Journal of Parasitology and Vector Biology<br>Journal of Pharmacognosy and Phytotherapy<br>Journal of Veterinary Medicine and Animal Health<br>Journal of Toxicology and Environmental Health Sciences<br>Clinical Reviews and Opinions<br>International Journal of Nutrition and Metabolism<br>Journal of AIDS and HIV Research<br>Journal of Cancer Research and Experimental Oncology<br>Journal of Cell Biology and Genetics<br>Journal of Clinical Immunology and Immunopathology Research<br>Journal of Clinical Medicine and Research<br>Journal of Clinical Pathology and Forensic Medicine <br>Journal of Diabetes and Endocrinology<br>Journal of Infectious Diseases and Immunity<br>Journal of Medical Genetics and Genomics <br>Journal of Medical Laboratory and Diagnosis <br>Journal of Metabolomics and Systems Biology<br>Journal of Neuroscience and Behavioral Health<br>Journal of Physiology and Pathophysiology <br>Journal of Public Health and Epidemiology<br>Medical Case Studies<br>Medical Practice and Reviews<br>Research in Pharmaceutical Biotechnology                       <br><br><span style=""color: #BF0080"">Social Sciences</span><br>Journal of Geography and Regional Planning<br>African Journal of Political Science and International Relations<br>Journal of Economics and International Finance<br>Journal of Hospitality Management and Tourism<br>African Journal of Business Management<br>Journal of Accounting and Taxation<br>International Journal of Sociology and Anthropology<br>Journal of Public Administration and Policy Research<br>African Journal of Marketing Management       <br><br><span style=""color: #800040"">Biological Sciences</span><br>Journal of Cell and Animal Biology<br>African Journal of Biotechnology<br>International Journal of Genetics and Molecular Biology<br>Biotechnology and Molecular Biology Reviews<br>African Journal of Microbiology Research<br>African Journal of Biochemistry Research<br>African Journal of Environmental Science and Technology<br>African Journal of Food Science<br>African Journal of Plant Science<br>Journal of Ecology and the Natural Environment<br>Journal of Entomology and Nematology<br>Journal of Bacteriology Research<br>Journal of Bioinformatics and Sequence Analysis<br>Journal of General and Molecular Virology<br>International Journal of Biodiversity and Conservation<br>Journal of Biophysics and Structural Biology<br>Journal of Evolutionary Biology Research<br>Journal of Yeast and Fungal Research<br>International Journal of Plant Physiology and Biochemistry <br>Journal of Brewing and Distilling<br>Journal of Computational Biology and Bioinformatics Research<br>Journal of Developmental Biology and Tissue Engineering <br>Journal of Microbiology and Antimicrobials<br>International Journal for Biotechnology and Molecular Biology Research       <br><br><span style=""color: #800040""><br>Agricultural Sciences</span><br>Journal of Plant Breeding and Crop Science<br>African Journal of Agricultural Research<br>Journal of Horticulture and Forestry<br>International Journal of Livestock Production<br>International Journal of Fisheries and Aquaculture<br>Journal of Development and Agricultural Economics<br>Journal of Agricultural Biotechnology and Sustainable Development<br>Journal of Agricultural Extension and Rural Development<br>Journal of Cereals and Oilseeds<br>Journal of Soil Science and Environmental Management<br>Journal of Stored Products and Postharvest Research<br><br><span style=""color: #800040"">Physical Sciences</span><br>African Journal of Mathematics and Computer Science Research<br>African Journal of Pure and Applied Chemistry<br>International Journal of the Physical Sciences<br>Journal of Geology and Mining Research<br>Journal of Environmental Chemistry and Ecotoxicology<br>Journal of Internet and Information Systems<br>Journal of Oceanography and Marine Science<br>Journal of Petroleum Technology and Alternative Fuels<br><br><span style=""color: #800040"">Engineering</span><br>Journal of Engineering and Technology Research<br>International Journal of Water Resources and Environmental Engineering<br>Journal of Chemical Engineering and Materials Science<br>Journal of Civil Engineering and Construction Technology<br>International Journal of Computer Engineering Research<br>Journal of Electrical and Electronics Engineering Research<br>Journal of Engineering and Computer Innovations<br>Journal of Mechanical Engineering Research<br>Journal of Petroleum and Gas Engineering<br><br><span style=""color: #800040"">Arts and Education</span><br>Educational Research and Reviews<br>International Journal of Psychology and Counselling<br>Philosophical Papers and Reviews<br>International Journal of Educational Administration and Policy Studies<br>International Journal of Vocational and Technical Education<br>African Journal of History and Culture<br>International Journal of Library and Information Science<br>Journal of Media and Communication Studies<br>International Journal of English and Literature <br>Journal of African Studies and Development<br>Journal of Fine and Studio Art<br>Journal of Languages and Culture<br>Journal of Music and Dance<br>International Journal of Science and Technology Education Research<br>Journal of Physical Education and Sport Management<br><br><span style=""color: #800040"">Legal Studies</span><br>Journal of Law and Conflict Resolution<br><br><span style=""color: #800040"">Other Journals</span><br>International NGO Journal<br>Scientific Research and Essays<br>International Journal of Peace and Development Studies</div></div></div></div>",scream_tn
Free Access to Scientific Journals,http://genofond.org/viewtopic.php?f=9&sid=baddcd9e69a04c591ec006a6aa716f5f&start=25&t=6563,cubensis,"<div class=""postbody"">Springer free access to many journals  in November<br>One example:<br><a href=""http://www.springer.com/chemistry?SGWID=0-135-12-773804-0&amp;cm_mmc=Doubleclick-_-Other-_-SMD555-_-FTABIT%20Chemistry"" class=""postlink"">http://www.springer.com/chemistry?SGWID=0-135-12-773804-0&amp;cm_mmc=Doubleclick-_-Other-_-SMD555-_-FTABIT%20Chemistry</a><br><br>Free journal access<br>Highly cited journals free through November 30<br><br>    Read essential journals that your colleagues read and cite.<br>    And experience the improvements of the new SpringerLink on link.springer.com!</div>",scream_tn
Free Access to Scientific Journals,http://genofond.org/viewtopic.php?f=9&sid=baddcd9e69a04c591ec006a6aa716f5f&start=25&t=6563,burykin,"<div class=""postbody"">Да, мне Springer тоже кучу ссылок прислал на свободный доступ до 30 Ноября<br>я правда не проверял все ли там свободно и насколько<br>Free access to highly cited journals in Education‏<br><!-- m --><a class=""postlink"" href=""http://www.springer.com/?SGWID=0-0-1500-1982941-0&amp;cm_mmc=AD-_-Journal-_-SEM17836_V1-_-0"">http://www.springer.com/?SGWID=0-0-1500 ... 836_V1-_-0</a><!-- m --><br>Free access to highly cited journals in Condensed Matter Physics‏<br><!-- m --><a class=""postlink"" href=""http://www.springer.com/?SGWID=0-0-1500-1984098-0&amp;cm_mmc=AD-_-Journal-_-SEM17869_V1-_-0"">http://www.springer.com/?SGWID=0-0-1500 ... 869_V1-_-0</a><!-- m --><br>Free access to highly cited journals in Physical Chemistry‏<br><!-- m --><a class=""postlink"" href=""http://www.springer.com/?SGWID=0-0-1500-1982761-0&amp;cm_mmc=AD-_-Journal-_-SEM17831_V1-_-0"">http://www.springer.com/?SGWID=0-0-1500 ... 831_V1-_-0</a><!-- m --><br>Free access to highly cited journals in Anesthesiology‏<br><!-- m --><a class=""postlink"" href=""http://www.springer.com/?SGWID=0-0-1500-1983594-0&amp;cm_mmc=AD-_-Journal-_-SEM17855_V1-_-0"">http://www.springer.com/?SGWID=0-0-1500 ... 855_V1-_-0</a><!-- m --><br>Free access to highly cited journals in Applied Ethics and Philosophy‏<br><!-- m --><a class=""postlink"" href=""http://www.springer.com/?SGWID=0-0-1500-1984026-0&amp;cm_mmc=AD-_-Journal-_-SEM17867_V1-_-0"">http://www.springer.com/?SGWID=0-0-1500 ... 867_V1-_-0</a><!-- m --></div>",scream_tn
Free Access to Scientific Journals,http://genofond.org/viewtopic.php?f=9&sid=baddcd9e69a04c591ec006a6aa716f5f&start=25&t=6563,Cucumis,"<div class=""postbody""><!-- m --><a class=""postlink"" href=""http://blog.journals.cambridge.org/2013/01/free-access-to-all-2012-content-on-cambridge-journals-online/?utm_source=HootSuite&amp;utm_medium=Social&amp;utm_campaign=BRI"">http://blog.journals.cambridge.org/2013 ... mpaign=BRI</a><!-- m --><br><div class=""quotetitle""><b>Quote:</b></div><div class=""quotecontent"">We’re giving away free access to our entire 2012 journal content for 6 weeks!<br><br><br><br>From 22nd January – 5th March, all Cambridge Journals content published in 2012 will be available for free on CJO.  All you have to do is register.<br><br>There’s a lot you can do in 6 weeks; it’s long enough to watch the Lord of the Rings trilogy 88 times, and for Usain Bolt to win 37,878 100m sprints. You could train to be a ski instructor, or take 117 trips to the moon on a NASA probe. Or, you could read the 100,000 articles that were published in Cambridge Journals in 2012…</div></div>",scream_tn
Free Access to Scientific Journals,http://genofond.org/viewtopic.php?f=9&sid=baddcd9e69a04c591ec006a6aa716f5f&start=25&t=6563,bookwarrior,"<div class=""postbody"">I hope the people who routinely download scientific papers monitor this topic.</div>",scream_tn
magzdb.org,http://genofond.org/viewtopic.php?f=9&sid=0b8c156f26542348ba49f0d250e5be1c&start=25&t=3249,HEPO,"<div class=""postbody"">Bill_G, а почему на magzdb.org нельзя редактировать описания? по крайней мере мне выдает недостаточно прав (или ограничен доступ) что то в этом роде)</div>",HEPO
magzdb.org,http://genofond.org/viewtopic.php?f=9&sid=0b8c156f26542348ba49f0d250e5be1c&start=25&t=3249,Bill_G,"<div class=""postbody"">HEPO<br>это к vladk,<br>он разработчик magzdb,<br>а не дает редактировать созданные вами подшивки или вообще любые?</div>",HEPO
magzdb.org,http://genofond.org/viewtopic.php?f=9&sid=0b8c156f26542348ba49f0d250e5be1c&start=25&t=3249,HEPO,"<div class=""postbody"">Bill_G<br>про любую говорит ""У вас нет доступа"" хотя я зареган</div>",HEPO
magzdb.org,http://genofond.org/viewtopic.php?f=9&sid=0b8c156f26542348ba49f0d250e5be1c&start=25&t=3249,Bill_G,"<div class=""postbody"">2 HEPO<br>напишите ему - даст права библиотекаря, если будите править описания</div>",HEPO
magzdb.org,http://genofond.org/viewtopic.php?f=9&sid=0b8c156f26542348ba49f0d250e5be1c&start=25&t=3249,SpaceLib,"<div class=""postbody"">написал вопросы на magzdb.org, продублирую здесь<br><br><br>Здравствуйте Bill_G и vladk.<br><br>Есть ли открытая база хэшей этого ресурса?<br><br>На сколько процентов либген и magzDB пересекаются?<br><br>Можно ли тут качать по хэшу?<br><br>Вообще качать МНОГО можно?</div>",HEPO
magzdb.org,http://genofond.org/viewtopic.php?f=9&sid=0b8c156f26542348ba49f0d250e5be1c&start=25&t=3249,Bill_G,"<div class=""postbody""><div class=""quotetitle""><b>Quote:</b></div><div class=""quotecontent"">Есть ли открытая база хэшей этого ресурса?</div><br>нет<br><br><br><div class=""quotetitle""><b>Quote:</b></div><div class=""quotecontent"">На сколько процентов либген и magzDB пересекаются?<br></div><br>ни на сколько<br><br><div class=""quotetitle""><b>Quote:</b></div><div class=""quotecontent"">Можно ли тут качать по хэшу?</div><br>нет<br><br><div class=""quotetitle""><b>Quote:</b></div><div class=""quotecontent"">Вообще качать МНОГО можно?</div><br>можно</div>",HEPO
magzdb.org,http://genofond.org/viewtopic.php?f=9&sid=0b8c156f26542348ba49f0d250e5be1c&start=25&t=3249,SpaceLib,"<div class=""postbody"">Bill_G спасибо за ответы, но еще немножко вас по мучаю.<br><br>Для того, что-бы не было дублей, вы все равно наверно используете хэши? (Ведете внутреннюю базу данных хэшей)<br><br>Как я понял, каждому журналу (даже если он пока не оцифрован) присвоен уникальный номер:<br><br>Для ""Археологические известия и заметки &lt;&lt; &lt; 1893 № 1 &gt; &gt;&gt;""<br><br>это <br><br><!-- m --><a class=""postlink"" href=""http://magzdb.org/"">http://magzdb.org/</a><!-- m --><span style=""font-weight: bold"">num</span>/2439131 (если журнал оцифрован, ссылка подсвечена желтым цветом)<br><br>Этот журнал есть, и переходя по ссылке, код сайта выдает нам новую страницу с новым номером для скачки:<br><br><span style=""font-style: italic"">Формат: pdf (19.41 мегабайт/20349532 б.) Скачать из [l<span style=""font-weight: bold"">ibgen.org</span>] (скачано 8) <br>Автор скана: нет<br>Примеч.: нет</span><br><br>где <span style=""font-weight: bold"">ibgen.org</span> это <!-- m --><a class=""postlink"" href=""http://magzdb.org/file/"">http://magzdb.org/file/</a><!-- m --><span style=""font-weight: bold"">37199</span>/dl  ссылка для скачки, поменяв 37199 на 37200 можно скачать сразу следующий журнал из той-же подшивки подсвеченный желтым, а зная количество желтых ссылок для данной подшивки журнала (в данном случае 7) можно скачать всю подшивку целиком меняя значение file от 37199 до 37205, что соответствует заблокированной возможности ""<span style=""text-decoration: underline"">Скачать много</span>""<br><br> Я правильно понимаю?<br><br> Т.е. если бы была табличка (пусть и текстовая), с двумя столбиками:<br><br>file - Хэш<br>0  - ххххх<br><br>37199 - хххххх<br>37200 - хххххх<br><br>и т.д.<br><br>то всем было бы все равно отдает этот сайт файлы по хэшу или по внутреннему номеру (file) . Каждый желающий мог бы проверить, каких хэшей нет у него и докачать разницу.<br><br>Вот и главный вопрос:  <span style=""font-weight: bold"">Можно ли получить эту табличку ""file - Хэш""?</span></div>",HEPO
magzdb.org,http://genofond.org/viewtopic.php?f=9&sid=0b8c156f26542348ba49f0d250e5be1c&start=25&t=3249,Bill_G,"<div class=""postbody""><div class=""quotetitle""><b>Quote:</b></div><div class=""quotecontent"">Для того, что-бы не было дублей, вы все равно наверно используете хэши? (Ведете внутреннюю базу данных хэшей)<br></div><br>это как бы было в планах, но vladk (он разработчик на magzdb) не включил такую опцию,<br><br>вообщем наличие или отсутствие хеша в данном случае не принципиально,<br>за счет жесткой структуры Magzdb,<br>где сначала создается таблица со всеми существующими в природе номерами, а потом к ней привязывается файл,<br>и мы всегда можем узнать сколько и каких файлов к данному номеру привязано - выявить дубли (хеш  не обязателен, даже по размеру (в границах отдельного номера))<br>т.е.есть жесткая структура привязки номеров, но нет жесткой структуры зеркалирования между серверами (как в либгене)<br><br><br><div class=""quotetitle""><b>Quote:</b></div><div class=""quotecontent"">то всем было бы все равно отдает этот сайт файлы по хэшу или по внутреннему номеру (file) . Каждый желающий мог бы проверить, каких хэшей нет у него и докачать разницу.</div><br>файлы лежат на разных серверах, втч файлообменниках (хотя они категорически не приветствуются, ибо дохнут ссылки),<br>эти сервера частично дублируют друг друга, а частично нет, поэтому создание базы хешей несколько проблематично,<br>у меня большая часть, но это сложности проблемы не отменяет - единого сервера где лежит абсолютно все нет,<br>все что я могу -  подсчитать хеши файлов, которые есть в magzdb с ссылкой на libgen.org<br><br><br><div class=""quotetitle""><b>Quote:</b></div><div class=""quotecontent"">ссылка для скачки, поменяв 37199 на 37200 можно скачать сразу следующий журнал из той-же подшивки подсвеченный желтым, а зная количество желтых ссылок для данной подшивки журнала (в данном случае 7) можно скачать всю подшивку целиком меняя значение file от 37199 до 37205</div><br>совершенно не обязательно, id ссылок нумеруются в порядке добавления файлов на сайт,<br>если подшивка добавлялась не единоразово а частями с большими перерывами между, то id ссылок будут идти в разнобой</div>",HEPO
magzdb.org,http://genofond.org/viewtopic.php?f=9&sid=0b8c156f26542348ba49f0d250e5be1c&start=25&t=3249,bookwarrior,"<div class=""postbody"">Bill_G<br><br>как-то странно, я солидарен со SpaceLib, что нервы просят хешей от любых материалов - просто без хешей даже думать не получается: где файлы брать, как они пересекаются и т.п. А можно ли, забыв о текущей организации, сделать некий скрипт (5 строчек на php), который как ""прокси"" в заливочные тулзы вставлен и при любом добавлении статьи сначала вычисляет её хеш и складирует строго централизованно (пусть даже скрыто), на одном сервере? Т.е. вместо просто копирования, делать расчёт хеша и копирование.<br><br>Странно, что у вас там нет чего-то закрепляющего: статьи - ещё более шаткое месево, потому что журнал создать куда проще, чем например книжное издательство, и соответственно вакханалия там ещё больше, и за века издания журналов там много месева накопилось, нетипичного для книг даже, как неоднократные переименования самих журналов и естественные ошибки идентификации статей из-за неверно (или верно, но неоднозначно) составленных библиографических записей.<br><br>В общем, если ещё не поздно чтото сделать, то хеши - это было бы дивно.<br><br>У меня ещё по ходу вопрос, постоянно забываю его спросить: если в статьях метки какие-то о скачавшем - это как-то кем-то убирается или там с какого-то хитрого эккаунта берётся, где меток не делают?</div>",HEPO
magzdb.org,http://genofond.org/viewtopic.php?f=9&sid=0b8c156f26542348ba49f0d250e5be1c&start=25&t=3249,Bill_G,"<div class=""postbody""><div class=""quotetitle""><b>Quote:</b></div><div class=""quotecontent"">как-то странно, я солидарен со SpaceLib, что нервы просят хешей от любых материалов - просто без хешей даже думать не получается: где файлы брать, как они пересекаются и т.п. А можно ли, забыв о текущей организации, сделать некий скрипт (5 строчек на php), который как ""прокси"" в заливочные тулзы вставлен и при любом добавлении статьи сначала вычисляет её хеш и складирует строго централизованно (пусть даже скрыто), на одном сервере? Т.е. вместо просто копирования, делать расчёт хеша и копирование.</div><br>добавление\привязка  к номерам файлов идет через фтп по шаблонам в именах файлов в рамках пакетного добавления номеров,<br>или через форму на сайте - где просто указывается ссылка на файл<br>никаких хешей при этом не может быть подсчитано в принципе, <br>только если изобретать какую-то декстопную прогу, добавляющую файлы,<br><br><br><br><div class=""quotetitle""><b>Quote:</b></div><div class=""quotecontent"">У меня ещё по ходу вопрос, постоянно забываю его спросить: если в статьях метки какие-то о скачавшем - это как-то кем-то убирается или там с какого-то хитрого эккаунта берётся, где меток не делают?</div><br>ну количество скачек + отметки о доступе с такого то ip в логах веб-сервера.<br><br>PS впрочем не переживай, базы данных magzdb в паблике нигде нет, так что наличие или отсутствие в ней хешей не имеет значения</div>",HEPO
magzdb.org,http://genofond.org/viewtopic.php?f=9&sid=0b8c156f26542348ba49f0d250e5be1c&start=25&t=3249,bookwarrior,"<div class=""postbody"">про отметки я не то имел в виду: когда идёшь на журнал с института, часто в PDF вмазывается твой IP и там чего-нибудь ещё, или скажем точное время, когда PDF статьи скачан. Они из PDF как-то убирались релизёром?<br><br>про фтп и складирование я что-то не понял всё-равно: кто-то ведь может залогиниться по SSH и посчитать хеши на всех серверах? Можно в личке обсудить. Я структуры не понимаю. Хеши предельно полезны, даже всех причин сразу не увидишь. К примеру, сразу махом вместо дурацких DOI шмои и всякой подобной дребедени будет хеш. DOI конечно хорошо работает, но он не у всех статей есть. Им дадут в будущем, я уверен, потому что это несложно и востребовано, и DOI лучше, чем хеш в том плане, что от контента не зависит - статью можно OCR-нуть, она всё-равно с тем же DOI будет. Но он не независим, и вообще платен. В общем, это тоже к вопросу о метках в PDF: если там есть метки неубранные, а потом кто-то будет убирать - все изменённые файлы потеряют исходные хеши... Ну вобщем такие мысли вслух.</div>",HEPO
magzdb.org,http://genofond.org/viewtopic.php?f=9&sid=0b8c156f26542348ba49f0d250e5be1c&start=25&t=3249,Bill_G,"<div class=""postbody""><div class=""quotetitle""><b>Quote:</b></div><div class=""quotecontent"">про фтп и складирование я что-то не понял всё-равно: кто-то ведь может залогиниться по SSH и посчитать хеши на всех серверах? Можно в личке обсудить. Я структуры не понимаю. Хеши предельно полезны, даже всех причин сразу не увидишь</div><br>в любом случае без vladk это бессмысленно обсуждать</div>",HEPO
magzdb.org,http://genofond.org/viewtopic.php?f=9&sid=0b8c156f26542348ba49f0d250e5be1c&start=25&t=3249,ply,"<div class=""postbody""><div class=""quotetitle"">bookwarrior wrote:</div><div class=""quotecontent"">про отметки я не то имел в виду: когда идёшь на журнал с института, часто в PDF вмазывается твой IP и там чего-нибудь ещё, или скажем точное время, когда PDF статьи скачан. Они из PDF как-то убирались релизёром?</div><br>Кстати да, мне такое тоже думалось. Это правда скорее scimag касается, а не magzdb. Статьи от sci-hub почти все мечены айпишником и датой, а крупные пачки от релизеров обычно чистые. Это как-то учитывается? Вообще какая политика разрешения конфликта, когда статья уже есть в базе, а тут она приплывает снова вместе с пополнением?</div>",HEPO
magzdb.org,http://genofond.org/viewtopic.php?f=9&sid=0b8c156f26542348ba49f0d250e5be1c&start=25&t=3249,Bill_G,"<div class=""postbody"">ply<br><br>если говорить о научных статьях, то там стоят два уникальных ключа - md5 хеш и doi<br>т.е. одинаковые статьи в любом случае добавлены не будут</div>",HEPO
magzdb.org,http://genofond.org/viewtopic.php?f=9&sid=0b8c156f26542348ba49f0d250e5be1c&start=25&t=3249,ply,"<div class=""postbody""><div class=""quotetitle"">Bill_G wrote:</div><div class=""quotecontent"">если говорить о научных статьях, то там стоят два уникальных ключа - md5 хеш и doi<br>т.е. одинаковые статьи в любом случае добавлены не будут</div><br>Это понятно, но я имел в виду другое. Может имеет смысл заменять файл поверху даже если уже есть статья с таким doi. Во всяком случае для тех статей, которые пришли в заведомо лучшем исполнении (без дополнительных меток издателя либо библиотеки). Вообще то, что издатели повадились метить статьи датой скачивания затрудняет дело, теперь md5 без doi уже ничего не говорит.</div>",HEPO
magzdb.org,http://genofond.org/viewtopic.php?f=9&sid=0b8c156f26542348ba49f0d250e5be1c&start=25&t=3249,Bill_G,"<div class=""postbody""><div class=""quotetitle""><b>Quote:</b></div><div class=""quotecontent"">Может имеет смысл заменять файл поверху</div><br>в каких случаях, и как эти случаи можно определить?</div>",HEPO
magzdb.org,http://genofond.org/viewtopic.php?f=9&sid=0b8c156f26542348ba49f0d250e5be1c&start=25&t=3249,ply,"<div class=""postbody""><div class=""quotetitle"">Bill_G wrote:</div><div class=""quotecontent"">в каких случаях, и как эти случаи можно определить?</div><br>В общем случае никак не определить. Но в частном, например когда добавляются очередные несколько миллионов, наверное можно накопленные из sci-hub крохи подвинуть. Это так, мысли вслух.</div>",HEPO
magzdb.org,http://genofond.org/viewtopic.php?f=9&sid=0b8c156f26542348ba49f0d250e5be1c&start=25&t=3249,vladk,"<div class=""postbody"">Здравствуйте, в этот топик я только что попал, по ""приглашению"" Bill_G, поэтому ответить сразу и на все вопросы мне будет затруднительно.<br>Поэтому если что упущу - повторите, пожалуйста, вопрос.<br>1. Magzdb до сих пор находится в бета версии (времени не хватает), поэтому многий функционал предусмотрен, но еще не реализован. В частности,<br> редактирование информации ""не-библиотекарями"" (нужен функционал контроля прав и логирования с возможностью отката, в случае ""варваров""). Это - пока, будет обязательно.<br>2. Хеш суммы (md5) вычисляются только для файлов заливаемых через magzdb или находящихся в хранилище на elibraries.eu. В остальных случаях это пока нереально.<br>3. Менять что-то в файлах (pdf) мы не можем (ибо не знаем что менять и на что). Если в заливаемом файле есть какая-то приватная инфа, то логичнее удалять её на стороне заливающего.<br>4. ""Массовое скачивание"" на данный момент не реализовано, по нескольким причинам:<br>а) на 1 номер может быть неск. разных файлов, какой выбирать?<br>б) файлы хранятся в разных хранилищах - как организовать ""пакет""?<br>в) как вообще собрать этот пакет? динамически архивировать в один файл: как на либрусеке? Но у журналов 1 номер может быть более 100 мб., какой архив получится при выкачке всей подшивки? К тому же его нужно место для его создания, а его нет, ибо, опять же, сами файлы находятся в разных хранилищах, где лишнего места, да и достаточных прав доступа нет.<br>г) Если у кого будут идеи по реализации ""пакетного скачивания"" - обсудим.</div>",HEPO
magzdb.org,http://genofond.org/viewtopic.php?f=9&sid=0b8c156f26542348ba49f0d250e5be1c&start=25&t=3249,bookwarrior,"<div class=""postbody"">если так хочется пакет, думаю более, чем достаточно отдавать просто список прямых линков, да и всё. Любая пакетная прога поддерживает докачку по спискам.</div>",HEPO
magzdb.org,http://genofond.org/viewtopic.php?f=9&sid=0b8c156f26542348ba49f0d250e5be1c&start=25&t=3249,SpaceLib,"<div class=""postbody"">vladk и Bill_G спасибо за развернутые ответы.<br><br>  Я наконец понял  (вы меня поправьте если что-то понял не так) .<br><br>  У вас  нет единой базы хэшей, т.к. не все файлы ваши. Т.е. вы имеете в общем случае только список http ссылок на файлы, далее делаете предположения об их внутреннем содержании и превращаете это представление в ""magzdb.org"" .<br><br> Получается файлы хранятся на разных хостах, и когда какой-то хост недоступен, не прямая ссылка на файлы будет подсвечена красным цветом (например <!-- m --><a class=""postlink"" href=""http://magzdb.org/j/3795"">http://magzdb.org/j/3795</a><!-- m -->), если все нормально то желтым.<br><br> Когда я начинаю скачивание по не прямой ссылки вида: <!-- m --><a class=""postlink"" href=""http://magzdb.org/num/3107940"">http://magzdb.org/num/3107940</a><!-- m --> мне файл отдается не сразу, а через промежуточную форму на которой я могу увидеть обложку, дополнительную информацию о файле, и все еще не прямую ссылку на источник <!-- m --><a class=""postlink"" href=""http://magzdb.org/file/216861/dl"">http://magzdb.org/file/216861/dl</a><!-- m --> а вот при попытке открытия этой ссылки идет редирект на истинное место хранение файла:<br><br><!-- m --><a class=""postlink"" href=""http://magz.elibraries.eu/ul/"">http://magz.elibraries.eu/ul/</a><!-- m -->Взлет%202012%2007-08.pdf  (где elibraries.eu это библиотека ""СТАРАЯ ФАНТАСТИКА"")</div>",HEPO
