topic_title,topic_url,post_author,post_body,thread_author
Installation instructions (Win32),http://genofond.org/viewtopic.php?f=17&t=6832&view=next,bookwarrior,"<div class=""postbody""><div class=""quotetitle"">Sensile wrote:</div><div class=""quotecontent""><span style=""font-weight: bold"">Bill_G</span><br>У меня denwer поставлен на внешнем диске М (куда я с самого начала качаю Либген)<br>А насчет UTF: после того, как bookwarrior сказал, что в коде сайта ничего изменять не надо, мы  там вернули, как было, а изменили вот тут: M:\WebServers\usr\local\apache\conf\httpd.conf <br><div class=""codetitle""><b>Code:</b></div><div class=""codecontent"">Denwer: default charset.<br>#<br>AddDefaultCharset utf-8<br></div></div><br>а, тогда может всё уже и правильно в запросе будет: должны быть точечки на O, как над ё в авторе <span style=""font-weight: bold"">Övergaard</span>.</div>",bookwarrior
Installation instructions (Win32),http://genofond.org/viewtopic.php?f=17&t=6832&view=next,djfr,"<div class=""postbody"">Вот теперь всё установил по вышеприведённой (в шапке) инструкции. Заработало наконец-то. <img src=""./images/smilies/icon_rolleyes.gif"" alt="":roll:"" title=""Rolling Eyes""></div>",bookwarrior
Installation instructions (Win32),http://genofond.org/viewtopic.php?f=17&t=6832&view=next,Sensile,"<div class=""postbody""><span style=""font-weight: bold"">bookwarrior</span><br>По ссылке  меня ничего не появляется, поскольку у меня доменное имя другое. Но аналогичный запрос показывает все, как надо, с двумя точками. <br>Переустанавливать  пока не хочется, поскольку пока все работает и с денвером.</div>",bookwarrior
Installation instructions (Win32),http://genofond.org/viewtopic.php?f=17&t=6832&view=next,bookwarrior,"<div class=""postbody""><span style=""font-weight: bold"">Sensile</span><br>ок, главное, что работает.</div>",bookwarrior
Installation instructions (Win32),http://genofond.org/viewtopic.php?f=17&t=6832&view=next,1_абрам,"<div class=""postbody"">А какое имя сервера и network domain вводить при установке Apache?</div>",bookwarrior
Installation instructions (Win32),http://genofond.org/viewtopic.php?f=17&t=6832&view=next,kvar,"<div class=""postbody""><div class=""quotetitle"">1_абрам wrote:</div><div class=""quotecontent"">А какое имя сервера и network domain вводить при установке Apache?</div>какое нравится. У меня стоит просто libgen. Работает.</div>",bookwarrior
Installation instructions (Win32),http://genofond.org/viewtopic.php?f=17&t=6832&view=next,bookwarrior,"<div class=""postbody""><div class=""quotetitle"">1_абрам wrote:</div><div class=""quotecontent"">А какое имя сервера и network domain вводить при установке Apache?</div>оно ни на что не влияет дальше вашего компьютера, т.е. это доменное имя на вашем локальном DNS (сервере доменных имён). Вы его зададите, и только вы на вашем компе будете его видеть, как сайт в интернете, например <!-- m --><a class=""postlink"" href=""http://libgen/"">http://libgen/</a><!-- m --> - хоть и непривычное как бы имя, но оно будет у вас работать. Или так <!-- m --><a class=""postlink"" href=""http://www.libgen.ru/"">http://www.libgen.ru/</a><!-- m -->, как у Sensile сделано.<br><br>DNS, которые в сети, с вашего ничего не будут брать - они берут со специальных узлов и поэтому регистрация честного интернет домена стоит бабла. Впрочем, имя-IP, вроде <!-- m --><a class=""postlink"" href=""http://140.23.25.36/"">http://140.23.25.36/</a><!-- m --> будет работать и без доменного имени, потому что оно всегда есть у машины в сети и, стало быть, к ней по такому специальному виду имени можно сразу обратиться: IP забивается в каждый пакет данных протокола TCP/IP - а вот доменное имя ещё надо найти (разрешить через DNS) по тому же IP.<br><br>Но доменное имя у локальной машины для себя самой всегда есть, даже два, и доступаться до них можно без этой настройки так:<br><!-- m --><a class=""postlink"" href=""http://127.0.0.1/"">http://127.0.0.1/</a><!-- m --><br><!-- m --><a class=""postlink"" href=""http://localhost/"">http://localhost/</a><!-- m --><br><br>Так что не парьтесь, можете не устанавливать.</div>",bookwarrior
Installation instructions (Win32),http://genofond.org/viewtopic.php?f=17&t=6832&view=next,1_абрам,"<div class=""postbody"">Вроде бы все сделал по инструкции.<br><br>При установке Apache имя сервера и network domain - localhost.<br><br>В результате по <!-- m --><a class=""postlink"" href=""http://localhost/"">http://localhost/</a><!-- m -->   получаю <br><br>Index of /<br>README.txt <br>ads.php <br>config.php <br>connect.php <br>get.php <br>html.php <br>resume.php <br>robots.txt <br>search.php <br>strings.php <br><br>Вот кусок error.log из C:\Program Files\Apache Software Foundation\Apache2.2\logs\ :<br><br><div style=""padding: 3px; background-color: #FFFFFF;""><div style=""border-bottom: 1px solid #CCCCCC;""><span onclick=""if (this.parentNode.parentNode.getElementsByTagName('div')[1].getElementsByTagName('div')[0].style.display!=''){this.parentNode.parentNode.getElementsByTagName('div')[1].getElementsByTagName('div')[0].style.display='';this.innerHTML='&lt;a href=\'#\' onClick=\'return false;\'&gt;hide&lt;/a&gt;';}else{this.parentNode.parentNode.getElementsByTagName('div')[1].getElementsByTagName('div')[0].style.display='none';this.innerHTML='&lt;a href=\'#\' onClick=\'return false;\'&gt;show&lt;/a&gt;';}""></span><a href=""#"" onclick=""return false;"">show</a></div><div class=""quotecontent""><div style=""display: none;"">Wed Sep 09 15:22:29 2009] [notice] Child 2644: Child process is running<br>[Wed Sep 09 15:22:29 2009] [notice] Child 2644: Acquired the start mutex.<br>[Wed Sep 09 15:22:29 2009] [notice] Child 2644: Starting 64 worker threads.<br>[Wed Sep 09 15:22:29 2009] [notice] Child 2644: Starting thread to listen on port 80.<br>[Wed Sep 09 15:23:58 2009] [error] [client 127.0.0.1] File does not exist: C:/Program Files/Apache Software Foundation/Apache2.2/htdocs/favicon.ico<br>[Wed Sep 09 15:24:31 2009] [error] [client 127.0.0.1] File does not exist: C:/Program Files/Apache Software Foundation/Apache2.2/htdocs/favicon.ico<br>[Wed Sep 09 15:28:24 2009] [error] [client 127.0.0.1] File does not exist: C:/Program Files/Apache Software Foundation/Apache2.2/htdocs/favicon.ico<br>[Wed Sep 09 15:30:12 2009] [error] [client 127.0.0.1] Negotiation: discovered file(s) matching request: C:/Program Files/Apache Software Foundation/Apache2.2/htdocs/search (None could be negotiated).<br>[Wed Sep 09 15:30:12 2009] [error] [client 127.0.0.1] client denied by server configuration: C:/Program Files/Apache Software Foundation/Apache2.2/htdocs/.htaccess<br>[Wed Sep 09 15:30:22 2009] [error] [client 127.0.0.1] Negotiation: discovered file(s) matching request: C:/Program Files/Apache Software Foundation/Apache2.2/htdocs/search (None could be negotiated).<br>[Wed Sep 09 15:30:22 2009] [error] [client 127.0.0.1] client denied by server configuration: C:/Program Files/Apache Software Foundation/Apache2.2/htdocs/.htaccess<br>[Wed Sep 09 15:31:08 2009] [error] [client 127.0.0.1] Negotiation: discovered file(s) matching request: C:/Program Files/Apache Software Foundation/Apache2.2/htdocs/search (None could be negotiated).<br>[Wed Sep 09 15:31:08 2009] [error] [client 127.0.0.1] client denied by server configuration: C:/Program Files/Apache Software Foundation/Apache2.2/htdocs/.htaccess<br>[Wed Sep 09 15:32:08 2009] [error] [client 127.0.0.1] Negotiation: discovered file(s) matching request: C:/Program Files/Apache Software Foundation/Apache2.2/htdocs/search (None could be negotiated).<br>[Wed Sep 09 15:32:08 2009] [error] [client 127.0.0.1] client denied by server configuration: C:/Program Files/Apache Software Foundation/Apache2.2/htdocs/.htaccess<br>[Wed Sep 09 15:32:47 2009] [error] [client 127.0.0.1] Negotiation: discovered file(s) matching request: C:/Program Files/Apache Software Foundation/Apache2.2/htdocs/search (None could be negotiated).<br>[Wed Sep 09 15:32:47 2009] [error] [client 127.0.0.1] client denied by server configuration: C:/Program Files/Apache Software Foundation/Apache2.2/htdocs/.htaccess<br>[Wed Sep 09 15:32:49 2009] [error] [client 127.0.0.1] Negotiation: discovered file(s) matching request: C:/Program Files/Apache Software Foundation/Apache2.2/htdocs/search (None could be negotiated).<br>[Wed Sep 09 15:32:49 2009] [error] [client 127.0.0.1] client denied by server configuration: C:/Program Files/Apache Software Foundation/Apache2.2/htdocs/.htaccess<br>[Wed Sep 09 15:33:51 2009] [error] [client 127.0.0.1] Negotiation: discovered file(s) matching request: C:/Program Files/Apache Software Foundation/Apache2.2/htdocs/search (None could be negotiated).<br>[Wed Sep 09 15:33:51 2009] [error] [client 127.0.0.1] client denied by server configuration: C:/Program Files/Apache Software Foundation/Apache2.2/htdocs/.htaccess<br>[Wed Sep 09 15:34:52 2009] [error] [client 127.0.0.1] Negotiation: discovered file(s) matching request: C:/Program Files/Apache Software Foundation/Apache2.2/htdocs/search (None could be negotiated).<br>[Wed Sep 09 15:34:52 2009] [error] [client 127.0.0.1] client denied by server configuration: C:/Program Files/Apache Software Foundation/Apache2.2/htdocs/.htaccess<br>[Wed Sep 09 15:35:15 2009] [error] [client 127.0.0.1] Negotiation: discovered file(s) matching request: C:/Program Files/Apache Software Foundation/Apache2.2/htdocs/search (None could be negotiated).<br>[Wed Sep 09 15:35:15 2009] [error] [client 127.0.0.1] client denied by server configuration: C:/Program Files/Apache Software Foundation/Apache2.2/htdocs/.htaccess</div></div></div><br>Что можно сделать?</div>",bookwarrior
Installation instructions (Win32),http://genofond.org/viewtopic.php?f=17&t=6832&view=next,bookwarrior,"<div class=""postbody"">непонятно, в чом проблема, если всё работает?</div>",bookwarrior
Installation instructions (Win32),http://genofond.org/viewtopic.php?f=17&t=6832&view=next,1_абрам,"<div class=""postbody""><div class=""quotetitle"">bookwarrior wrote:</div><div class=""quotecontent"">непонятно, в чом проблема, если всё работает?</div><br><br><br>Издеваетесь?  Хочется то получить:""Проверяем через <!-- m --><a class=""postlink"" href=""http://localhost/"">http://localhost/</a><!-- m --> Результатом должна быть страница поиска Library Genesis.""<br><br><br>Попробовал все переустановить еще раз получил через <!-- m --><a class=""postlink"" href=""http://localhost/"">http://localhost/</a><!-- m --> <br><br><br>Index of /<br>README.txt <br>ads.php <br>config.php <br>connect.php <br>get.php <br>html.php <br>resume.php <br>robots.txt <br>search.php <br>strings.php <br><br><br>Есть какие-либо соображения?</div>",bookwarrior
Installation instructions (Win32),http://genofond.org/viewtopic.php?f=17&t=6832&view=next,bookwarrior,"<div class=""postbody"">в логе непонятное - так не должно быть. Предположений нет, надо исследовать.<br><br>Попробуйте мой httpd.conf подложить, заменив в нём пути на ваши правильные (пробегитесь по вхождениям строки C: в файле).<br><br>В отчёт о таких ошибках надо и error.log, и access.log строки включать, и результат, который вы видите (в точности), коды ошибок, если есть, операционную систему, которую используете, номер сервис-пака к ней, какие версии инсталляторов брали (здесь или ещё какие?) - хотя бы это. И конечно свой httpd.conf прикрепить - без него вообще бессмысленно разговаривать.<br><br>ЗЫ<br>прикреплять можно архивы - пакуйте.</div>",bookwarrior
Installation instructions (Win32),http://genofond.org/viewtopic.php?f=17&t=6832&view=next,1_абрам,"<div class=""postbody"">Спасибо,  после перезагрузки все заработало.<br><br>Для того, чтобы не наступать на одни и те же грабли предлагаю дополнить инструкцию,<br><br><br>1)  <br><br>1. Ставим Apache HTTP Server, без фокусов - только кнопки Next/OK; после инсталляции Apache сам уже будет запущен;<br><br> -&gt;<br><br>Ставим Apache HTTP Server, без фокусов - только кнопки Next/OK;  <br><br>В строке ""Network Domain"" пишите ""localhost"" (здесь и далее - без кавычек), в строке ""Server Name"" - ""localhost"", в строке ""Administrator's Email Address"" - ваш адрес электронной почты (он будет выводиться в браузер при некоторых ошибках сервера как e-mail администратора); ниже выбираете опцию ""for All Users, on Port 80, as a Service - Recommended"" (Apache будет запускаться как сервис):<br><br>после инсталляции Apache сам уже будет запущен; <br><br><br>2)<br><br>6. # Распаковываем исходники сайта (gen.lib.rus.ec*.7z) в каталог<br>""C:\Program Files\Apache Software Foundation\Apache2.2\htdocs\"",<br>старое содержимое этого каталога можно удалить;<br>7. # Редактируем config.php: записываем<br><br>Код:<br>$dbuser = 'root';<br>$dbpass = 'пароль, введённый для MySQL Server ранее';<br><br><br>6. # Распаковываем исходники сайта (gen.lib.rus.ec*.7z) в каталог<br>""C:\Program Files\Apache Software Foundation\Apache2.2\htdocs\"",<br>старое содержимое этого каталога можно удалить;<br>7. # Редактируем config.php: записываем<br><br><br>Код:<br><br>$dbpass = '123456';<br><br>'123456' заменяем на  пароль введённый вами ранее (пункт ""Установка MySQL Server"") для MySQL.<br><br><br>Соответственно, в исходниках кода нужно поменять две строчки на <br><br><br>$dbuser = 'root';<br>$dbpass = '123456';<br><br><br>3) <br><br>7.  # Проверяем через <!-- m --><a class=""postlink"" href=""http://localhost/"">http://localhost/</a><!-- m --> Результатом должна быть страница поиска Library Genesis.<br><br><br>-&gt;<br><br>7.  Перезагружаем компьютер и проверяем через <!-- m --><a class=""postlink"" href=""http://localhost/"">http://localhost/</a><!-- m -->.   Результатом должна быть страница поиска Library Genesis.<br><br><br><br>Можно добавить картинки из <br><br><!-- m --><a class=""postlink"" href=""http://www.codenet.ru/webmast/apache/Apache-WindowsNT/"">http://www.codenet.ru/webmast/apache/Apache-WindowsNT/</a><!-- m -->, либо просто сослаться на этот ресурс.<br><br><br>Огромное спасибо за вашу работу по созданию либгена !</div>",bookwarrior
Installation instructions (Win32),http://genofond.org/viewtopic.php?f=17&t=6832&view=next,KerLaeda,"<div class=""postbody"">Не подскажите как запустить тоже самое через денвер?<br>базовый пакет денвера поставил, поставил также расширение для mysql5, все запускается работает, но я застрял на этапе - восстановить базу из дампа.<br><br>скопировал дамп в usr\local\mysql5\bin  в phpmyadmin создал пустую базу LibGen<br>пишу mysql.exe -D LibGen &lt; ""bookwarrior.updated 20090830 1449.sql""<br>мне в ответ:<br>mysql.exe: Character set 'cp1251' is not a compiled character set and is not specified in the 'usr\local\mysql5\share\charsets\Index.xml'<br>Что очень странно, ведь денвер сразу заточен на cp1251, в phpmyadmin стоит также cp1251</div>",bookwarrior
Installation instructions (Win32),http://genofond.org/viewtopic.php?f=17&t=6832&view=next,Sensile,"<div class=""postbody"">Так ведь база данных и сайт в utf-8<br>Вообще-то я, а точнее, кто мне помогал, делали это через MySql Administrator по инструкции:<br> Use MySQL Administrator / Restore / Open Backup File to import<br>   bookwarrior.updated*.sql database dump.</div>",bookwarrior
Installation instructions (Win32),http://genofond.org/viewtopic.php?f=17&t=6832&view=next,KerLaeda,"<div class=""postbody"">Все разобрался..</div>",bookwarrior
Installation instructions (Win32),http://genofond.org/viewtopic.php?f=17&t=6832&view=next,KerLaeda,"<div class=""postbody"">Итак окончательное рабочее решение, bookwarior если хочешь можешь добавить в первый пост<br><br>Задача: поднять либген локально, без установки на компьютер на постоянной основе апача, пхп и проч.<br><br>Итак, делается все очень просто:<br>1) Качаем пакет denwer отсюда denwer.ru<br>2) Запускаем его на установку. Когда установка запросит путь, напишите что-нибудь, покороче и без пробелов и русских букв в названии, у меня путь выглядит так L:\Library\LibGen\denwer<br>3) Когда спросят два варианта, создавать ли виртуальный диск всегда или при запуске денвера, выберите второй вариант, букву виртуального диска я оставил по умолчанию, Z<br>4) Ответьте утвердительно на вопрос создания ярлыков на рабочем столе.<br>5) Когда установка закончится, запустите с рабочего стола ярлык Start Denwer, запустите браузер и введите в адресной строке localhost, если появится страница Ура, заработало, продолжаем.<br>6) Скачиваем с главной страницы дамп базы по ссылке Dump<br>7) Распаковываем файл из этого архива в папку Z:\usr\local\mysql5\bin<br>8) Открываем командную строку (Win+R, cmd, Enter) и вводим:<br>cd /d Z:\usr\local\mysql5\bin<br>mysql.exe -u root &lt; ""bookwarrior.updated 20090830 1449.sql""<br>9) Идем в каталог Z:\usr\local\apache\conf и открываем с помощью блокнота файл httpd.conf, нажимаем Ctrl+F, вводим AddDefaultCharset, жмем enter, находится строка<br>AddDefaultCharset cp-1251<br>меняем ее на выглядящую так:<br>AddDefaultCharset utf-8<br>сохраняем файл<br>10) Останавливаем денвер с помощью ярлыка с рабочего стола Stop Denwer<br>11) Идем в папку с установленным денвер, т.е. у меня L:\Library\LibGeb\denwer<br>далее открываем папку home и в ней заходим в папку localhost, удаляем все внутри, создаем папку www<br>12) Скачиваем с главной страницы генезиса архив по ссылке Code<br>13) Распаковываем содержимое архива внутрь созданной папки L:\Library\LibGen\denwer\home\localhost\www<br>14) В L:\Library\LibGen\denwer\home\localhost\www создаем папку repository и перемещаем туда все 113 папок скачанных через торрент (торрент файлы для закачки берем в архиве с главной страницы генезиса по ссылке Torrents)<br>15) Идем в папку L:\Library\LibGen и создаем текстовый файл в котором пишем:<br>start /wait .\denwer\denwer\Run.exe<br>start /wait /i <!-- m --><a class=""postlink"" href=""http://localhost/"">http://localhost/</a><!-- m --><br>pause<br>.\denwer\denwer\Stop.exe<br>сохраняем файл, переименовываем в LibGen, расширение меняем с txt на bat<br><br>Итого: Теперь когда вам нужно будет поискать какую-то книгу в генезисе, просто запускаем LibGen.bat, в браузере откроется страница с которой можно работать, после того как все что нужно сделано просто закрываем браузер и нажимаем любую клавишу в окне командной строки. Получившуюся папку L:\Library\LibGen также можно перемещать в любое другое место и на другой компьютер, все будет работать также.</div>",bookwarrior
Installation instructions (Win32),http://genofond.org/viewtopic.php?f=17&t=6832&view=next,bookwarrior,"<div class=""postbody"">друзья, чтобы было ясно, о чём постинги, делайте заголовки примерно как у меня сделаны в шапке - иначе глаз пропускает, как обычный постинг. Кто будет искать - не заметит инструкции для своей конфигурации.<br><br>На данный момент у нас в каком-то виде есть 3 инструкции:<br>1) для винды WAMP, совместимая во многом с LAMP;<br>2) альтернативное для линукса (в отдельном топике) от liz;<br>3) под Denwer.<br><br>Пока разбросаны, ну хоть как-то.<br><br>PS<br>картинки вы сами можете добавить тегом IMG, вставляя URL на картину между откр. и закр. тегами.</div>",bookwarrior
Installation instructions (Win32),http://genofond.org/viewtopic.php?f=17&t=6832&view=next,bookwarrior,"<div class=""postbody"">В шапку прикрепил httpd.conf, чтобы работало без правок, если всё поставлено в места по умолчанию, куда инсталлятор кидает. Кто попробует, сообщите, получается так или нет - это очень поможет тем, кто будет в будущем проходить процедуру инсталляции.</div>",bookwarrior
Предмет гордости или что о нас пишут,http://genofond.org/viewtopic.php?f=17&t=709&view=next,bookwarrior,"<div class=""postbody""><div class=""quotetitle""><b>Quote:</b></div><div class=""quotecontent""><span style=""font-weight: bold"">Sensile</span><br>Library Genesis - одна из лучших , на мой взгляд, сетевых библиотек.<br><br><span style=""font-weight: bold"">Self under Siege</span><br>вы соль сыпете, кислоту льете!<br>химическое оружие распыляете!<br><br><span style=""font-weight: bold"">Sensile</span><br>?<br><br><span style=""font-weight: bold"">Self under Siege</span><br>я юрист, я себе пишу диссертацию, никому не мешаю, и Вам не мешаю. И тут Вы кидаете эту ссылку, а там волшебные книги по теории струн, квантовой механике и прочему восторгу, и я поэтому трагически печалюсь, понимая, что жизнь моя не там, не туда и не затем, что все это право - это гавно, а теория струн навсегда идет мимо, и я никогда не пойму даже какой-нибудь простейшей формулы Шварцшильдовых координат.<br><br>Ужасно  <img src=""./images/smilies/icon_cry.gif"" alt="":cry:"" title=""Crying or Very Sad""></div><a href=""http://www.diary.ru/~talkaboutcreativework/p63162491.htm#233537137"" class=""postlink""><span style=""font-weight: bold"">здесь</span></a></div>",bookwarrior
Предмет гордости или что о нас пишут,http://genofond.org/viewtopic.php?f=17&t=709&view=next,bookwarrior,"<div class=""postbody""><div class=""quotetitle"">Jörg L. wrote:</div><div class=""quotecontent"">Russian awesomeness:<br>Library Genesis: <!-- m --><a class=""postlink"" href=""http://gen.lib.rus.ec/"">http://gen.lib.rus.ec/</a><!-- m --></div><span style=""font-style: italic"">""русская охренительность""</span><br><span style=""font-weight: bold""><a href=""http://tweetree.com/posts/1546103195"" class=""postlink"">здесь</a></span></div>",bookwarrior
Предмет гордости или что о нас пишут,http://genofond.org/viewtopic.php?f=17&t=709&view=next,bookwarrior,"<div class=""postbody""><div class=""quotetitle"">FINoM wrote:</div><div class=""quotecontent"">Продолжу оффтоп о либрусеке. Нигде еще не отписывался о своих впечатлениях. Так вот, искал в интернете книги, нужные для обучения наукам в униварситете, я ведь не лошара ходить с огромной кучищей литературы, если у меня бука есть. Ксерокить и по кусочку брать с собой? Не!.. Бредятина! Рыл по сайтам вузов... <br>О! Нашел! Че за ...? Нельзя скачать! ...Пошел спросить на местный форум. <br>- О... чувак, иди в библиотеку! <br>- Тут не качаецо. <br>- Иди работай, нах учицо! <br>- Такие книги только ""в бумаге"" <br>- Онотоле следит. Пыщ. <br>- В рот мне ноги. <br><br>Впал в депрессию. Пошел за мылом. Купил. Купил и веревку. Помылся. Веревкой вытерся. Потом вспомнил, что полотенце есть... Потом вспомнил что нельзя его есть. Съел веревку. С кетчупом. <br>Начал пить... Допил. Чашку помыл от чаинок. Поехал в университет. Там сидят все злые. И студенты. Студенты тоже злые, с кучей ""ксероксов"". Поржал. За ""поржал"" выгнали из аудитории. Соседа по парте. Поржал. Выгнали меня. Нельзя ржать с декана, тем более, ему в лицо! <br>О чем это я? Ах да! Либрусек. Бывает иду я по улице, вижу, сидят два либрусека... <br>Не то! <br><br>Да. Узнал я что есть такая фиговина gen.lib.rus.ec. Всё, что мне надо нашел там. То, что не надо, тоже там. Доволен как Дж. Буш с тетрисом. Вот что я хотел сказать.</div><span style=""font-weight: bold""><a href=""http://www.the-ebook.org/forum/viewtopic.php?p=229933&amp;sid=cb93d3b713344a92bc69b9068bf64cfa#229933"" class=""postlink"">здесь</a></span></div>",bookwarrior
Предмет гордости или что о нас пишут,http://genofond.org/viewtopic.php?f=17&t=709&view=next,Bill_G,"<div class=""postbody""><div class=""quotetitle""><b>Quote:</b></div><div class=""quotecontent"">Кроме места, где можно это скачать - я и показываю. Не Бог весть - но хоть что-то..<br>Library Genesis</div><a href=""http://forums.airbase.ru/2009/01/t65761,2--Knigi-na-tekhnicheskie-temy-po-podvodnoj.251.html"" class=""postlink"">тут</a></div>",bookwarrior
Предмет гордости или что о нас пишут,http://genofond.org/viewtopic.php?f=17&t=709&view=next,bookwarrior,"<div class=""postbody"">это не характеризует либген, ибо там топик - ""Книги на технические темы <span style=""text-decoration: underline"">по подводной технике</span>""</div>",bookwarrior
Предмет гордости или что о нас пишут,http://genofond.org/viewtopic.php?f=17&t=709&view=next,bookwarrior,"<div class=""postbody""><a href=""http://www.win.tue.nl/~rvhassel/Onderwijs/Onderwijs.html"" class=""postlink""><span style=""font-weight: bold"">Айндхофенский технологический</span></a> (Technische Universiteit Eindhoven):<br><div class=""quotetitle""><b>Quote:</b></div><div class=""quotecontent"">http://gen.lib.rus.ec<br>een site vol met boeken</div><span style=""font-style: italic"">с голландского: ""сайт с книгами""</span></div>",bookwarrior
Предмет гордости или что о нас пишут,http://genofond.org/viewtopic.php?f=17&t=709&view=next,bookwarrior,"<div class=""postbody"">За химиков не нарадуюсь: либген в основном они используют, за ними математики. Остальных на фоне всё-равно что нет. Химики <a href=""http://forum.xumuk.ru/index.php?showtopic=16988&amp;pid=80053&amp;mode=threaded#entry80053"" class=""postlink""><span style=""font-weight: bold"">пишут</span></a>:<br><div class=""quotetitle"">Jeffry wrote:</div><div class=""quotecontent"">http://gen.lib.rus.ec - самый мощный поисковик, с него надо начинать поиски.</div></div>",bookwarrior
Предмет гордости или что о нас пишут,http://genofond.org/viewtopic.php?f=17&t=709&view=next,bookwarrior,"<div class=""postbody""><a href=""http://ivt1x.ucoz.ru/forum/4-8-17-16-1202376289"" class=""postlink""><span style=""font-weight: bold"">Ярославский ГУ</span></a>:<br><div class=""quotetitle"">Cypher wrote:</div><div class=""quotecontent""><span style=""font-weight: bold"">Электронные библиотеки</span><br><!-- m --><a class=""postlink"" href=""http://gen.lib.rus.ec/"">http://gen.lib.rus.ec/</a><!-- m --> best )))<br><br>Большинство книг я качал с: <br><!-- m --><a class=""postlink"" href=""http://lib.homelinux.org/"">http://lib.homelinux.org/</a><!-- m --> (Книги по математикам) <br>Одну книгу нашел на: <br><!-- m --><a class=""postlink"" href=""http://www.lib.prometey.org/"">http://www.lib.prometey.org/</a><!-- m --> (Свалка какая-то) <br>Рулит: <br><!-- m --><a class=""postlink"" href=""http://www.knigka.info/"">http://www.knigka.info/</a><!-- m --> (Много книг по програмированию) <br>Сегодня нашел: <br><!-- m --><a class=""postlink"" href=""http://www.symplex.ru/shop.php?cid=65"">http://www.symplex.ru/shop.php?cid=65</a><!-- m --></div></div>",bookwarrior
Предмет гордости или что о нас пишут,http://genofond.org/viewtopic.php?f=17&t=709&view=next,bookwarrior,"<div class=""postbody""><div class=""quotetitle""><b>Quote:</b></div><div class=""quotecontent""><span style=""font-weight: bold"">Студентам и школьникам</span><br><span style=""font-style: italic"">Поисковики по бесплатным библиотекам:</span><br><ul><li>gen.lib.rus.ec  - библиотека Либрусек и поисковик по научно-технической и учебной литературе;</li><li>lib.ololo.cc  - зеркало библиотеки Либрусек;</li><li>lib.ololo.cc  - библиотека Ололо и поисковик;</li><li>ebdb.ru  - поисковик по книгам;</li></ul></div>хоть либген и не в точности ""библиотека Либрусек"", но в тематическом списке оказаться наверху - это хорошо.<br><br><a href=""http://xplusy.narod.ru/links_2.html"" class=""postlink""><span style=""font-weight: bold"">здесь</span></a>, <a href=""http://xplusy.oos.cc/web/links_2.html"" class=""postlink""><span style=""font-weight: bold"">здесь</span></a></div>",bookwarrior
Предмет гордости или что о нас пишут,http://genofond.org/viewtopic.php?f=17&t=709&view=next,bookwarrior,"<div class=""postbody""><div class=""quotetitle"">Aleks Revo wrote:</div><div class=""quotecontent"">дизигнеру руки поотрезать по самые уши за подбор цветов )))</div> дизигнер этими же руками и книги собирает <img src=""./images/smilies/icon_mrgreen.gif"" alt="":mrgreen:"" title=""Mr. Green""><br>конструктивнее свои руки предложить в помощь...<br><br><a href=""http://www.gentoo.ru/node/13070#comment-90312"" class=""postlink""><span style=""font-weight: bold"">здесь</span></a></div>",bookwarrior
