topic_title,topic_url,post_author,post_body,thread_author
Library Genesis on Usenet,file://localhost/Users/maxwellfoxman/Downloads/Library%20Genesis%20%20Miner's%20Hut%20%20%20%D0%91%D0%B0%D1%80%D0%B0%D0%BA%20%D1%81%D1%82%D0%B0%D1%80%D0%B0%D1%82%D0%B5%D0%BB%D0%B5%D0%B8%CC%86%20%E2%80%A2%20View%20topic%20-%20Library%20Genesis%20on%20Usenet.html,bookwarrior,"<div class=""postbody"">i guess you can just split it into two parts, why to keep the 1-to-1 identity with LG? there is no reason for this. I.e. you can make two files<br>gen121000esis-part1of2<br>gen121000esis-part2of2<br><br>that's pretty much it, if I understood the problem. No animals will be harmed.</div>",bookwarrior
Library Genesis on Usenet,file://localhost/Users/maxwellfoxman/Downloads/Library%20Genesis%20%20Miner's%20Hut%20%20%20%D0%91%D0%B0%D1%80%D0%B0%D0%BA%20%D1%81%D1%82%D0%B0%D1%80%D0%B0%D1%82%D0%B5%D0%BB%D0%B5%D0%B8%CC%86%20%E2%80%A2%20View%20topic%20-%20Library%20Genesis%20on%20Usenet.html,texas,"<div class=""postbody""><div class=""quotetitle"">bookwarrior wrote:</div><div class=""quotecontent"">123dutch<br><br>somewhen after you filter out the suspecious infected files, we'd appreciate the listing: in most cases in the past it was false positive, but there are many executables in LG yet (man power problem). Although 1 in a 1000 looks quite wrong, especially if it's in the first 100k. But it's all possible of course.</div><br><br>Hi bw, we finished checking all the folders regarding the number of files in each one, and a virus-check on them.<br><br>We found only 3 virus detected by MS Essentials (all .exe files):<br>118000\fdc00245581b73b84d50cb4ef7a6143d<br>210000\61415ac7cfb96b7fcb967f5532b073e9<br>224000\140d912e60dd2fd88f75b9d7f2c6a653<br><br>In the past, I had some experiences with these ebook compilers that were identified as virus, though there were false positives, and maybe it's the case (better recheck with other antivirus as well).<br><br>About the MD5 checks (thanks ansaron and bw for the idea &amp; checks), we'e already on the folder 250.000, and in next days we hope to finish this as well. In the files already uploaded in Usenet, we found only 5 files with MD5 errors, which are:<br>35000\342ee41dd4c552bb8a14885b3064dbcb<br>35000\4f03f64700ca520a36ce3d7ea6356dfc<br>37000\e950c65a6e4e4df7e3a6d7a5cbe72e13<br>46000\6ef53368dd0404612fc4dbe932dbe21a<br>49000\211d062cd4a5bf38380bb413446df433<br><br>We are thinking if we reupload all these folders again, with the correct files fixed, or just these 5 files to be replaced (as a 'patch', so people download and overwrite our uploaded folders with them). Now we are double checking to avoid any MD5 or unrarring errors in future NZBs  <img src=""./Library%20Genesis%20%20Miner's%20Hut%20%20%20%D0%91%D0%B0%D1%80%D0%B0%D0%BA%20%D1%81%D1%82%D0%B0%D1%80%D0%B0%D1%82%D0%B5%D0%BB%D0%B5%D0%B9%20%E2%80%A2%20View%20topic%20-%20Library%20Genesis%20on%20Usenet_files/icon_e_smile.gif"" alt="":)"" title=""Smile""><br><br>Please keep coming with suggestions, ideas and checking the files, all this helped us to fix a lot of things too <img src=""./Library%20Genesis%20%20Miner's%20Hut%20%20%20%D0%91%D0%B0%D1%80%D0%B0%D0%BA%20%D1%81%D1%82%D0%B0%D1%80%D0%B0%D1%82%D0%B5%D0%BB%D0%B5%D0%B9%20%E2%80%A2%20View%20topic%20-%20Library%20Genesis%20on%20Usenet_files/icon_e_smile.gif"" alt="":)"" title=""Smile""></div>",bookwarrior
Library Genesis on Usenet,file://localhost/Users/maxwellfoxman/Downloads/Library%20Genesis%20%20Miner's%20Hut%20%20%20%D0%91%D0%B0%D1%80%D0%B0%D0%BA%20%D1%81%D1%82%D0%B0%D1%80%D0%B0%D1%82%D0%B5%D0%BB%D0%B5%D0%B8%CC%86%20%E2%80%A2%20View%20topic%20-%20Library%20Genesis%20on%20Usenet.html,bookwarrior,"<div class=""postbody"">yes, that's how it's been happening with us: first upload of LG of about 50k took me 3 almost full attempts, making me iteratively learn what the issues were, just think of this number, it's satanic, if to have no mechanism of file integrity checking. If batches of folders arrive with no errors, it is more a pleasant exception, than a rule. But once you check them after writing onto an HDD, they are going to be more stable, than during the transfer process (including HDD writing). Reading isn't harmful, the rest of the file lifetime will only depend on the hardware lifetime which is the fundamental limit, from our statistics no longer that 1 year per HDD in average when files are accessed randomly, but I can't give a figure how often, possibly at maximum ~10 files/min in average.<br><br>btw, it's not only about HDDs of course, TCP/IP also admits some rate of errors, it does not absolutely guarantee delivery, it has checking mechanisms, but they do not guarantee all 100%.</div>",bookwarrior
Library Genesis on Usenet,file://localhost/Users/maxwellfoxman/Downloads/Library%20Genesis%20%20Miner's%20Hut%20%20%20%D0%91%D0%B0%D1%80%D0%B0%D0%BA%20%D1%81%D1%82%D0%B0%D1%80%D0%B0%D1%82%D0%B5%D0%BB%D0%B5%D0%B8%CC%86%20%E2%80%A2%20View%20topic%20-%20Library%20Genesis%20on%20Usenet.html,ansaron,"<div class=""postbody"">Dear 123dutch,<br><br>I've downloaded the repost of gen22000esis.<br><br>First, the change to 100MB rar segments has helped: this is the first large (&gt;5GB) libgen archive that I've downloaded that did not require any par files. It also decompressed without error.<br><br>All MD5 hashes are verified too. Outstanding!<br><br>I'll edit my previous report post to point out that the repost of gen22000esis is error free. <br><br>Thanks,<br>A.</div>",bookwarrior
Library Genesis on Usenet,file://localhost/Users/maxwellfoxman/Downloads/Library%20Genesis%20%20Miner's%20Hut%20%20%20%D0%91%D0%B0%D1%80%D0%B0%D0%BA%20%D1%81%D1%82%D0%B0%D1%80%D0%B0%D1%82%D0%B5%D0%BB%D0%B5%D0%B8%CC%86%20%E2%80%A2%20View%20topic%20-%20Library%20Genesis%20on%20Usenet.html,Guest,"<div class=""postbody"">Hi 123dutch,<br><br><!-- m --><a class=""postlink"" href=""ftp://libgen.org/repository_nzb/gen107000esis.rar"">ftp://libgen.org/repository_nzb/gen107000esis.rar</a><!-- m --> is broken. If I search for the nzb elsewhere it says that it's incomplete: <!-- m --><a class=""postlink"" href=""http://www.nzbsearch.net/search.aspx?q=gen107000esis&amp;st=5"">http://www.nzbsearch.net/search.aspx?q= ... 0esis&amp;st=5</a><!-- m --><br><br>Can you please repost it? Thanks.<br><br>Thank you</div>",bookwarrior
Library Genesis on Usenet,file://localhost/Users/maxwellfoxman/Downloads/Library%20Genesis%20%20Miner's%20Hut%20%20%20%D0%91%D0%B0%D1%80%D0%B0%D0%BA%20%D1%81%D1%82%D0%B0%D1%80%D0%B0%D1%82%D0%B5%D0%BB%D0%B5%D0%B8%CC%86%20%E2%80%A2%20View%20topic%20-%20Library%20Genesis%20on%20Usenet.html,ansaron,"<div class=""postbody""><span style=""font-weight: bold""><span style=""font-size: 150%; line-height: normal"">Report on Libgen Usenet Postings gen26000esis–gen50000esis:<br></span></span><br><div class=""codetitle""><b>Code:</b></div><div class=""codecontent"">Directory:   # Files:   MD5 Mismatches:<br>/26000        1000        0 <br>/27000        1000        0<br>/28000        1000        0<br>/29000        1000        0<br>/30000        1000        0<br>/31000        1000        0<br>/32000        1000        0<br>/33000        1000        0<br>/34000        1000        0<br>/35000        1000        2 (0 with patch)<br>/36000        1000        0<br>/37000        1000        1 (0 with patch)<br>/38000        1000        0<br>/39000        1000        0<br>/40000        1000        0<br>/41000        1000        0<br>/42000        1000        0<br>/43000         999        0<br>/44000        1000        0      <br>/45000        1000        0<br>/46000        1000        1 (0 with patch)<br>/47000         999        0        <br>/48000        1000        0 <br>/49000        1000        1 (0 with patch)       <br>/50000        1000        0<br></div><br><br><span style=""font-weight: bold"">Corrupted RAR Archives:<br></span>All archives except gen43000esis and gen47000esis expanded correctly.  <br><br>In gen43000esis the rar archive was reported as corrupt. 999/1000 files were extracted with the remaining file being reported as corrupt:<br><div class=""codetitle""><b>Code:</b></div><div class=""codecontent"">!   F:\gen43000esis\gen43000esis.part3.rar: CRC failed in 43000\6e7c0c60951c7cc6a06ff67dfc6907ec. The file is corrupt<br></div><br>In gen47000esis the rar archive was reported as corrupt. 999/1000 files were extracted with the remaining file being reported as corrupt:<br><div class=""codetitle""><b>Code:</b></div><div class=""codecontent"">!   F:\gen47000esis\gen47000esis.part4.rar: CRC failed in 47000\af253377df19e1631cc37ae2600ad74d. The file is corrupt<br></div><br>In both cases my OS X unrar utilities were unable to decompress the rar archives; WinRar was however able to extract all of the uncorrupted files.<br>All of the files that were extracted from these two archives were verified as having the correct MD5 hash.<br><br><br><span style=""font-weight: bold"">MD5 Mismatches:<br></span>In addition md5deep found MD5 hash mismatches for the files:<br><div class=""codetitle""><b>Code:</b></div><div class=""codecontent"">/35000/4e04cd97600452a602cae12f28ab43c1 does NOT match<br>/35000/8be66d2107a296a63c2f526df184f37d does NOT match<br>/37000/e950c65a6e4e4df7e3a6d7a5cbe72e13 does NOT match<br>/46000/6ef53368dd0404612fc4dbe932dbe21a does NOT match<br>/49000/211d062cd4a5bf38380bb413446df433 does NOT match<br></div><br>(texas and 123dutch already know about the problems with three of these five files. Their MD5 mismatch results for /35000 do not correlate with mine. Please check.)<br><br><br><span style=""font-weight: bold"">Suggestions: <br></span>(1) Create a `patch' file to replace the files with MD5 hash mismatches (re-uploading whole archives is overkill).<br>(2) Upload corrected versions of gen43000esis and gen47000esis since the rar archives are rejected entirely by many decompression utilities.<br><br><br>As always, thanks to 123dutch and texas for all their work in getting Library Genesis onto Usenet.<br><br><span style=""font-weight: bold"">Edit:</span> <br>(1) Remark on MD5 mismatches in /35000 files.<br>(2) (9 February 2013): gen PATCH esis corrects the mismatch errors in /35000, /37000, 46000, 49000. In the case of /35000 you should also delete the existing two files:<br><div class=""codetitle""><b>Code:</b></div><div class=""codecontent"">/35000/4e04cd97600452a602cae12f28ab43c1 <br>/35000/8be66d2107a296a63c2f526df184f37d</div></div>",bookwarrior
Library Genesis on Usenet,file://localhost/Users/maxwellfoxman/Downloads/Library%20Genesis%20%20Miner's%20Hut%20%20%20%D0%91%D0%B0%D1%80%D0%B0%D0%BA%20%D1%81%D1%82%D0%B0%D1%80%D0%B0%D1%82%D0%B5%D0%BB%D0%B5%D0%B8%CC%86%20%E2%80%A2%20View%20topic%20-%20Library%20Genesis%20on%20Usenet.html,texas,"<div class=""postbody""><div class=""quotetitle"">ansaron wrote:</div><div class=""quotecontent""><br><span style=""font-weight: bold"">MD5 Mismatches:<br></span>In addition md5deep found MD5 hash mismatches for the files:<br><div class=""codetitle""><b>Code:</b></div><div class=""codecontent"">/35000/4e04cd97600452a602cae12f28ab43c1 does NOT match<br>/35000/8be66d2107a296a63c2f526df184f37d does NOT match<br>/37000/e950c65a6e4e4df7e3a6d7a5cbe72e13 does NOT match<br>/46000/6ef53368dd0404612fc4dbe932dbe21a does NOT match<br>/49000/211d062cd4a5bf38380bb413446df433 does NOT match<br></div><br>(texas and 123dutch already know about the problems with three of these five files. Their MD5 mismatch results for /35000 do not correlate with mine. Please check.)<br><br></div><br><br>Thanks again, ansaron, for your great work checking the files, about the corrupted RAR Archives, I believe dutch will reupload them soon. <br><br>Regarding the MD5, the best way indeed will be to upload just a patch with the 5 files, however, regarding the /35000 folder (with the 2 problematic files), I believe they were replaced in the next versions of the LG database. <br><br>For example, the file 4e04cd97600452a602cae12f28ab43c1 isn't found in libgen.org if we perform a MD5 search. But, if we hash the actual file, the MD5 will be 4f03f64700ca520a36ce3d7ea6356dfc (so there's a mismatch as you correctly observed), and now this file is in LG:<br><br><!-- m --><a class=""postlink"" href=""http://libgen.org/book/index.php?md5=4F03F64700CA520A36CE3D7EA6356DFC"">http://libgen.org/book/index.php?md5=4F ... 7EA6356DFC</a><!-- m --><br><br>The same with the 8be66d2107a296a63c2f526df184f37d, whose MD5 is 342ee41dd4c552bb8a14885b3064dbcb, and we find <!-- m --><a class=""postlink"" href=""http://libgen.org/book/index.php?md5=342ee41dd4c552bb8a14885b3064dbcb"">http://libgen.org/book/index.php?md5=34 ... 5b3064dbcb</a><!-- m --><br><br>So, I believe that when the torrent was started, these 2 files had errors and only after, the database was fixed, but the torrents kept the original files (please bw and Bill, correct me if I'm wrong). <br><br>The other 3 files indeed had erros in our folders. I uploaded the patch <a href=""http://www.filefactory.com/file/2m9mhyaptq0p/n/LG_Patch_rar"" class=""postlink"">here</a>, but soon dutch will put this rar in Usenet.<br><br>Thanks again, and please keep bringing these infos, and any suggestions.</div>",bookwarrior
Library Genesis on Usenet,file://localhost/Users/maxwellfoxman/Downloads/Library%20Genesis%20%20Miner's%20Hut%20%20%20%D0%91%D0%B0%D1%80%D0%B0%D0%BA%20%D1%81%D1%82%D0%B0%D1%80%D0%B0%D1%82%D0%B5%D0%BB%D0%B5%D0%B8%CC%86%20%E2%80%A2%20View%20topic%20-%20Library%20Genesis%20on%20Usenet.html,ansaron,"<div class=""postbody"">texas, thank you very much for the reply, which is very reassuring. I was puzzled and quite concerned by this anomaly. I am happy though that the checks we have in place are picking up these problems –- the underlying LibGen filing system is well thought out and is doing its job.<br><br>The patch file seems perfect. There are now no MD5 mismatch errors in the corrected directories. Once the patch file is uploaded to Usenet I will edit the previous report, including a note that the two anomalous files in /35000 need to be deleted.<br><br>The error rate is very low. As bookwarrior pointed out we should expect some errors in the early stages. I think once we get past /104000 the combination of MD5 checks + RAR repair files + smaller RAR segments will force the error rate down to zero (I hope!). <br><br>Best wishes,<br>A.</div>",bookwarrior
Library Genesis on Usenet,file://localhost/Users/maxwellfoxman/Downloads/Library%20Genesis%20%20Miner's%20Hut%20%20%20%D0%91%D0%B0%D1%80%D0%B0%D0%BA%20%D1%81%D1%82%D0%B0%D1%80%D0%B0%D1%82%D0%B5%D0%BB%D0%B5%D0%B8%CC%86%20%E2%80%A2%20View%20topic%20-%20Library%20Genesis%20on%20Usenet.html,bookwarrior,"<div class=""postbody"">I believe there must be some optimal length of the crc code for a particular error correction/recovery algorithm. Possibly RAR has some open numbers or some easy tests can be made with the archiver itself (pack with and without recovery option, compare the sizes) to figure out what fraction of the data the recovery code should optimally take. With a binary/hex editor one can modify 1, 2, ..., N bits to see how the algorithm reacts. The numbers on the reliability of HDD writing and TCP/IP can be found, this will give a firm figure (I someone is heroic enough to get thru) what the reasonable amount of recovery information should be per unit of volume. I'm just speculating...</div>",bookwarrior
Library Genesis on Usenet,file://localhost/Users/maxwellfoxman/Downloads/Library%20Genesis%20%20Miner's%20Hut%20%20%20%D0%91%D0%B0%D1%80%D0%B0%D0%BA%20%D1%81%D1%82%D0%B0%D1%80%D0%B0%D1%82%D0%B5%D0%BB%D0%B5%D0%B8%CC%86%20%E2%80%A2%20View%20topic%20-%20Library%20Genesis%20on%20Usenet.html,silverware,"<div class=""postbody"">Re: error rates - see this W#kipedia article <a href=""http://en.wikipedia.org/wiki/ZFS#Error_Rates_in_Harddisks"" class=""postlink"">http://en.wikipedia.org/wiki/ZFS#Error_Rates_in_Harddisks</a></div>",bookwarrior
Library Genesis on Usenet,file://localhost/Users/maxwellfoxman/Downloads/Library%20Genesis%20%20Miner's%20Hut%20%20%20%D0%91%D0%B0%D1%80%D0%B0%D0%BA%20%D1%81%D1%82%D0%B0%D1%80%D0%B0%D1%82%D0%B5%D0%BB%D0%B5%D0%B8%CC%86%20%E2%80%A2%20View%20topic%20-%20Library%20Genesis%20on%20Usenet.html,reopert,"<div class=""postbody"">there are several broken nzb files on <!-- m --><a class=""postlink"" href=""ftp://libgen.org/repository_nzb/"">ftp://libgen.org/repository_nzb/</a><!-- m --> nzb's 118-121 that is - most files come out broken. If I get the nzb from another source like <!-- m --><a class=""postlink"" href=""http://www.nzbsearch.net/search.aspx?q=gen121000esis&amp;st=5"">http://www.nzbsearch.net/search.aspx?q= ... 0esis&amp;st=5</a><!-- m --> it works fine. Thank you.</div>",bookwarrior
Library Genesis on Usenet,file://localhost/Users/maxwellfoxman/Downloads/Library%20Genesis%20%20Miner's%20Hut%20%20%20%D0%91%D0%B0%D1%80%D0%B0%D0%BA%20%D1%81%D1%82%D0%B0%D1%80%D0%B0%D1%82%D0%B5%D0%BB%D0%B5%D0%B8%CC%86%20%E2%80%A2%20View%20topic%20-%20Library%20Genesis%20on%20Usenet.html,123dutch,"<div class=""postbody"">this tuesday the upload continues again: 43000, 47000, 107000 and contuing with 131000 and up.</div>",bookwarrior
Library Genesis on Usenet,file://localhost/Users/maxwellfoxman/Downloads/Library%20Genesis%20%20Miner's%20Hut%20%20%20%D0%91%D0%B0%D1%80%D0%B0%D0%BA%20%D1%81%D1%82%D0%B0%D1%80%D0%B0%D1%82%D0%B5%D0%BB%D0%B5%D0%B8%CC%86%20%E2%80%A2%20View%20topic%20-%20Library%20Genesis%20on%20Usenet.html,ansaron,"<div class=""postbody""><span style=""font-weight: bold""><span style=""font-size: 150%; line-height: normal"">Report on Libgen Usenet Postings gen51000esis–gen75000esis:<br></span></span><br><div class=""codetitle""><b>Code:</b></div><div class=""codecontent"">Directory:   # Files:   MD5 Mismatches:<br>/51000        1000        0 <br>/52000        1000        0<br>/53000        1015?       0<br>/54000        1000        0<br>/55000        1001?       0<br>/56000        1000        0<br>/57000         999        0<br>/58000        1000        0<br>/59000        1000        0<br>/60000        1000        0<br>/61000        1000        0<br>/62000        1000        0<br>/63000        1000        0<br>/64000        1000        0<br>/65000        1000        0<br>/66000        1000        0<br>/67000        1000        0<br>/68000         999        0<br>/69000        1000        0     <br>/70000         997        0<br>/71000         996        0<br>/72000         998        0       <br>/73000         997        0<br>/74000        1000        0        <br>/75000         994        0<br></div><br><br><span style=""font-weight: bold"">Corrupted RAR Archives:<br></span>NO CORRUPTED ARCHIVES. All archives expanded correctly.  <br><br><span style=""font-weight: bold"">MD5 Mismatches:<br></span>md5deep found NO MD5 MISMATCHES.<br><br><span style=""font-weight: bold"">File Numbers:<br></span>Could I have confirmation of the correct/expected number of files in each directory? <br><br><span style=""font-weight: bold"">Remark on Patches:<br></span>gen PATCH esis corrects previous MD5 mismatches in /35000, /37000/, /46000 and /49000. A note about this will be added to the previous report.<br><br>As always, thanks to 123dutch and texas for their work. Your efforts are deeply appreciated. The error rate for this batch was zero. Outstanding!</div>",bookwarrior
Library Genesis on Usenet,file://localhost/Users/maxwellfoxman/Downloads/Library%20Genesis%20%20Miner's%20Hut%20%20%20%D0%91%D0%B0%D1%80%D0%B0%D0%BA%20%D1%81%D1%82%D0%B0%D1%80%D0%B0%D1%82%D0%B5%D0%BB%D0%B5%D0%B8%CC%86%20%E2%80%A2%20View%20topic%20-%20Library%20Genesis%20on%20Usenet.html,reopert,"<div class=""postbody"">any reason why 81000 and 82000 are missing? they were skipped and went right into 83000</div>",bookwarrior
Library Genesis on Usenet,file://localhost/Users/maxwellfoxman/Downloads/Library%20Genesis%20%20Miner's%20Hut%20%20%20%D0%91%D0%B0%D1%80%D0%B0%D0%BA%20%D1%81%D1%82%D0%B0%D1%80%D0%B0%D1%82%D0%B5%D0%BB%D0%B5%D0%B8%CC%86%20%E2%80%A2%20View%20topic%20-%20Library%20Genesis%20on%20Usenet.html,ansaron,"<div class=""postbody""><div class=""quotetitle"">reopert wrote:</div><div class=""quotecontent"">any reason why 81000 and 82000 are missing? they were skipped and went right into 83000</div><br><br>They do not exist/are empty.</div>",bookwarrior
Library Genesis on Usenet,file://localhost/Users/maxwellfoxman/Downloads/Library%20Genesis%20%20Miner's%20Hut%20%20%20%D0%91%D0%B0%D1%80%D0%B0%D0%BA%20%D1%81%D1%82%D0%B0%D1%80%D0%B0%D1%82%D0%B5%D0%BB%D0%B5%D0%B8%CC%86%20%E2%80%A2%20View%20topic%20-%20Library%20Genesis%20on%20Usenet.html,texas,"<div class=""postbody""><div class=""quotetitle"">ansaron wrote:</div><div class=""quotecontent""><br><span style=""font-weight: bold"">File Numbers:<br></span>Could I have confirmation of the correct/expected number of files in each directory? <br></div><br>Here is the list of the number of files in each directory, according to the torrent files. In our NZBs we just removed 3 files, detected as virus by MS Essentials (.exe files), so these 3 folders will have 999 files in the NZBs. The list is:<br><br><div class=""codetitle""><b>Code:</b></div><div class=""codecontent"">#Files  Folder<br>----   -----<br>54    /83000<br>257   /77000<br>290   /80000<br>318   /865000<br>351   /866000<br>515   /76000<br>913   /212000<br>917   /213000<br>985   /52000<br>994   /75000<br>996   /200000<br>996   /237000<br>996   /71000<br>997   /107000<br>997   /248000<br>997   /308000<br>997   /70000<br>997   /73000<br>997   /869000<br>998   /108000<br>998   /124000<br>998   /201000<br>998   /202000<br>998   /225000<br>998   /72000<br>998   /721000<br>998   /844000<br>999   /0<br>999   /104000<br>999   /114000<br>999   /115000<br>999   /118000 * virus (.exe - /118000/fdc00245581b73b84d50cb4ef7a6143d)<br>999   /203000<br>999   /210000 * virus (.exe - /210000/61415ac7cfb96b7fcb967f5532b073e9)<br>999   /223000<br>999   /224000 * virus (.exe - /224000/140d912e60dd2fd88f75b9d7f2c6a653)<br>999   /226000<br>999   /239000<br>999   /244000<br>999   /251000<br>999   /294000<br>999   /307000<br>999   /327000<br>999   /57000<br>999   /786000<br>999   /867000<br>1001   /55000<br>1015   /53000<br><br>All other folders = 1000 files</div><br><br>Some folders indeed have much less than 1000 files. Maybe BW or Bill can confirm or correct these numbers, if possible, so our NZBs can be up-to-date or eventually corrected to the actual LG now.<br><br>Thanks again for checking the NZBs! Your help and of course BW and Bill_G efforts are also outstanding, no doubt at all!  <img src=""./Library%20Genesis%20%20Miner's%20Hut%20%20%20%D0%91%D0%B0%D1%80%D0%B0%D0%BA%20%D1%81%D1%82%D0%B0%D1%80%D0%B0%D1%82%D0%B5%D0%BB%D0%B5%D0%B9%20%E2%80%A2%20View%20topic%20-%20Library%20Genesis%20on%20Usenet_files/icon_e_biggrin.gif"" alt="":D"" title=""Very Happy""><br><br>Cheers!<br>Texas</div>",bookwarrior
Library Genesis on Usenet,file://localhost/Users/maxwellfoxman/Downloads/Library%20Genesis%20%20Miner's%20Hut%20%20%20%D0%91%D0%B0%D1%80%D0%B0%D0%BA%20%D1%81%D1%82%D0%B0%D1%80%D0%B0%D1%82%D0%B5%D0%BB%D0%B5%D0%B8%CC%86%20%E2%80%A2%20View%20topic%20-%20Library%20Genesis%20on%20Usenet.html,ansaron,"<div class=""postbody""><span style=""font-weight: bold""><span style=""font-size: 150%; line-height: normal"">Report on Libgen Usenet Postings gen76000esis–gen100000esis:<br></span></span><br><div class=""codetitle""><b>Code:</b></div><div class=""codecontent"">Directory:   # Files:   MD5 Mismatches:<br> /76000          515        0 <br> /77000          257        0<br> /78000         1000        0<br> /79000         1000        0<br> /80000          290        0<br> /81000         DOES NOT EXIST<br> /82000         DOES NOT EXIST<br> /83000           54        0<br> /84000         1000        0<br> /85000         1000        0<br> /86000         1000        0<br> /87000         1000        0<br> /88000         1000        0<br> /89000         1000        0<br> /90000         1000        0<br> /91000         1000        0<br> /92000         1000        0<br> /93000         1000        0<br> /94000         1000        0     <br> /95000         1000        0<br> /96000         1000        0<br> /97000         1000        0       <br> /98000         1000        0<br> /99000         1000        0        <br>/100000         1000        0</div><br><br><span style=""font-weight: bold"">Corrupted RAR Archives:<br></span>There were NO CORRUPTED ARCHIVES. The gen78000esis archive <span style=""font-style: italic"">was</span> reported as being corrupt by MacPAR deluxe's built-in RAR extractor. However all 1000 files were successfully extracted by other RAR utilities (on both OS X and Windows). WinRAR confirms all files in the archive as being uncorrupted. All MD5 hashes for extracted files are OK. I have no explanation for this (beyond that most OS X decompression utilities seem more fragile than their Windows counterparts). So, if you have trouble expanding the gen78000esis RAR archives try a different decompression utility.    <br><br><span style=""font-weight: bold"">MD5 Mismatches:<br></span>md5deep found NO MD5 MISMATCHES.<br><br><br>The error rate for this batch was again zero. We are winning  <img src=""./Library%20Genesis%20%20Miner's%20Hut%20%20%20%D0%91%D0%B0%D1%80%D0%B0%D0%BA%20%D1%81%D1%82%D0%B0%D1%80%D0%B0%D1%82%D0%B5%D0%BB%D0%B5%D0%B9%20%E2%80%A2%20View%20topic%20-%20Library%20Genesis%20on%20Usenet_files/icon_cool.gif"" alt=""8-)"" title=""Cool""></div>",bookwarrior
Library Genesis on Usenet,file://localhost/Users/maxwellfoxman/Downloads/Library%20Genesis%20%20Miner's%20Hut%20%20%20%D0%91%D0%B0%D1%80%D0%B0%D0%BA%20%D1%81%D1%82%D0%B0%D1%80%D0%B0%D1%82%D0%B5%D0%BB%D0%B5%D0%B8%CC%86%20%E2%80%A2%20View%20topic%20-%20Library%20Genesis%20on%20Usenet.html,reopert,"<div class=""postbody"">gen155000esis is missing at least one .rar file. It ends with part120, but it's incomplete - at least part 121 is missing. Getting only 992 files.</div>",bookwarrior
Library Genesis on Usenet,file://localhost/Users/maxwellfoxman/Downloads/Library%20Genesis%20%20Miner's%20Hut%20%20%20%D0%91%D0%B0%D1%80%D0%B0%D0%BA%20%D1%81%D1%82%D0%B0%D1%80%D0%B0%D1%82%D0%B5%D0%BB%D0%B5%D0%B8%CC%86%20%E2%80%A2%20View%20topic%20-%20Library%20Genesis%20on%20Usenet.html,123dutch,"<div class=""postbody"">I will re-up gen155000esis monday <img src=""./Library%20Genesis%20%20Miner's%20Hut%20%20%20%D0%91%D0%B0%D1%80%D0%B0%D0%BA%20%D1%81%D1%82%D0%B0%D1%80%D0%B0%D1%82%D0%B5%D0%BB%D0%B5%D0%B9%20%E2%80%A2%20View%20topic%20-%20Library%20Genesis%20on%20Usenet_files/icon_e_smile.gif"" alt="":)"" title=""Smile""> Thanks for the reply <img src=""./Library%20Genesis%20%20Miner's%20Hut%20%20%20%D0%91%D0%B0%D1%80%D0%B0%D0%BA%20%D1%81%D1%82%D0%B0%D1%80%D0%B0%D1%82%D0%B5%D0%BB%D0%B5%D0%B9%20%E2%80%A2%20View%20topic%20-%20Library%20Genesis%20on%20Usenet_files/icon_e_smile.gif"" alt="":)"" title=""Smile""></div>",bookwarrior
Library Genesis on Usenet,file://localhost/Users/maxwellfoxman/Downloads/Library%20Genesis%20%20Miner's%20Hut%20%20%20%D0%91%D0%B0%D1%80%D0%B0%D0%BA%20%D1%81%D1%82%D0%B0%D1%80%D0%B0%D1%82%D0%B5%D0%BB%D0%B5%D0%B8%CC%86%20%E2%80%A2%20View%20topic%20-%20Library%20Genesis%20on%20Usenet.html,bookwarrior,"<div class=""postbody"">our gen.lib.rus.ec's hoster seems to have sold his project (lib.rus.ec) or is close to this. No one knows what the fate of gen.lib.rus.ec is. So, the backups of any sort become even more important now.</div>",bookwarrior
Library Genesis on Usenet,file://localhost/Users/maxwellfoxman/Downloads/Library%20Genesis%20%20Miner's%20Hut%20%20%20%D0%91%D0%B0%D1%80%D0%B0%D0%BA%20%D1%81%D1%82%D0%B0%D1%80%D0%B0%D1%82%D0%B5%D0%BB%D0%B5%D0%B8%CC%86%20%E2%80%A2%20View%20topic%20-%20Library%20Genesis%20on%20Usenet.html,123dutch,"<div class=""postbody""><div class=""quotetitle"">bookwarrior wrote:</div><div class=""quotecontent"">our gen.lib.rus.ec's hoster seems to have sold his project (lib.rus.ec) or is close to this. No one knows what the fate of gen.lib.rus.ec is. So, the backups of any sort become even more important now.</div><br><br>LG on usenet will continue (I am sick for a few weeks, hence the somewhat slower uploads). <br>But no matter what, we will keep on pushing the files to Usenet.</div>",bookwarrior
